Date,Location,Latitude,Longitude,Season,RainTomorrow,RainMm,WindGustSpeed,WindGustSpeedGroup,WindGustDir,WindGustDirDegrees,WindSpeed9am,WindDir9amDegrees,WindSpeed3pm,WindDir3pmDegrees,WindSpeedChange
2019-11-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,49.0,Q3,SW,217,17.6,215,12.8,122,-4.800000000000001
2019-11-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,53.6,Q4,SW,227,20.5,239,17.7,107,-2.8000000000000007
2019-11-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,54.4,Q4,NNE,21,10.6,350,25.0,47,14.4
2019-11-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,68.4,Q4,W,275,20.9,324,25.9,286,5.0
2019-11-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,46.8,Q3,SW,234,18.0,244,17.9,80,-0.10000000000000142
2019-11-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,55.1,Q4,N,6,9.7,211,26.6,57,16.900000000000002
2019-11-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,52.6,Q4,WNW,297,8.7,315,19.0,57,10.3
2019-11-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.8,52.6,Q4,SE,127,10.8,116,18.1,96,7.300000000000001
2019-11-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.7,53.3,Q4,SE,141,18.0,168,24.2,137,6.199999999999999
2019-11-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,54.7,Q4,NNE,28,12.6,2,26.0,46,13.4
2019-11-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,64.1,Q4,SE,134,4.8,283,23.5,61,18.7
2019-11-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,40.7,Q2,SE,135,11.0,142,15.5,103,4.5
2019-11-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,55.4,Q4,NNE,33,16.9,38,26.5,46,9.600000000000001
2019-11-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,62.6,Q4,SSE,157,26.0,170,17.2,143,-8.8
2019-11-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,5.2,43.9,Q3,SSE,148,10.2,162,12.3,122,2.1000000000000014
2019-11-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.9,40.0,Q2,SSE,160,15.4,164,17.3,144,1.9000000000000004
2019-11-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,56.5,Q4,N,7,6.5,6,26.4,29,19.9
2019-11-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,85.0,Q4,NW,307,24.4,338,33.2,310,8.800000000000004
2019-11-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,43.6,Q3,ENE,59,5.7,145,17.8,72,12.100000000000001
2019-11-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,57.6,Q4,NE,49,10.5,59,26.2,58,15.7
2019-11-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.1,47.2,Q3,NE,46,8.6,2,21.7,50,13.1
2019-11-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,5.2,81.7,Q4,S,170,20.1,171,12.3,122,-7.800000000000001
2019-12-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.9,45.7,Q3,E,97,4.1,52,20.0,76,15.9
2019-12-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.6,80.3,Q4,W,274,22.0,274,35.4,265,13.399999999999999
2019-12-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,38.2,Q2,WNW,291,12.8,259,14.4,68,1.5999999999999996
2019-12-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,39.6,Q2,N,356,9.7,285,16.0,104,6.300000000000001
2019-12-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,38.9,Q2,W,274,9.8,278,10.6,242,0.7999999999999989
2019-12-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,49.7,Q3,S,186,5.8,30,5.0,249,-0.7999999999999998
2019-12-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.3,47.2,Q3,E,99,4.0,63,18.5,83,14.5
2019-12-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,55.8,Q4,ENE,74,18.1,85,25.4,72,7.299999999999997
2019-12-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,60.8,Q4,NE,42,21.6,37,28.6,48,7.0
2019-12-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,69.5,Q4,SSE,167,5.0,21,26.9,155,21.9
2019-12-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,49.0,Q3,S,173,18.0,178,20.6,147,2.6000000000000014
2019-12-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.5,46.1,Q3,SSE,155,13.4,166,20.5,124,7.1
2019-12-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,3.1,44.3,Q3,E,93,9.4,113,19.0,80,9.6
2019-12-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.5,47.2,Q3,E,86,3.1,36,21.6,75,18.5
2019-12-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.6,50.4,Q3,NE,47,8.4,7,22.7,43,14.299999999999999
2019-12-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,59.8,Q4,S,170,28.0,173,25.3,150,-2.6999999999999993
2019-12-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,38.5,Q2,ESE,103,11.2,140,15.2,86,4.0
2019-12-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,54.4,Q4,NNE,32,11.3,37,25.8,49,14.5
2019-12-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,72.7,Q4,S,189,7.7,298,33.3,174,25.599999999999998
2019-12-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,46.1,Q3,ESE,102,11.8,121,18.4,73,6.599999999999998
2019-12-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,87.5,Q4,ESE,109,13.4,20,23.1,39,9.700000000000001
2019-12-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,53.6,Q4,S,172,24.7,172,21.8,164,-2.8999999999999986
2019-12-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.4,43.2,Q3,ENE,57,10.6,80,19.3,45,8.700000000000001
2019-12-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,4.3,43.2,Q3,ENE,74,19.3,63,18.7,90,-0.6000000000000014
2019-12-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,2.3,46.8,Q3,ENE,62,15.8,60,21.1,70,5.300000000000001
2019-12-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,60.1,Q4,NE,43,16.8,45,29.2,51,12.399999999999999
2019-12-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,58.0,Q4,NE,43,14.6,40,27.3,54,12.700000000000001
2019-12-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,58.0,Q4,NE,35,15.1,40,27.0,44,11.9
2019-12-29,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,46.4,Q3,NE,49,5.9,38,18.9,48,12.999999999999998
2019-12-30,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,53.3,Q4,NE,41,8.4,47,24.0,47,15.6
2019-12-31,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,74.9,Q4,NE,56,13.0,326,30.8,47,17.8
2020-1-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,47.9,Q3,SSE,168,10.1,174,18.6,131,8.500000000000002
2020-1-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.9,44.3,Q3,SE,137,12.5,139,19.5,115,7.0
2020-1-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.7,54.4,Q4,ENE,67,5.9,76,25.1,63,19.200000000000003
2020-1-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,82.4,Q4,NNE,29,12.2,360,15.1,40,2.9000000000000004
2020-1-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.2,79.6,Q4,S,169,24.2,185,31.3,165,7.100000000000001
2020-1-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,9.5,37.8,Q2,E,97,14.9,97,11.4,103,-3.5
2020-1-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.7,43.6,Q3,NE,37,8.5,28,19.0,53,10.5
2020-1-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.5,51.8,Q4,S,182,19.6,186,23.5,165,3.8999999999999986
2020-1-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.0,45.4,Q3,S,176,21.6,179,18.4,163,-3.200000000000003
2020-1-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,58.3,Q4,NE,35,15.2,14,25.5,48,10.3
2020-1-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.1,85.3,Q4,S,170,26.9,188,19.4,165,-7.5
2020-1-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,4.0,44.6,Q3,SE,144,20.1,153,21.4,136,1.2999999999999972
2020-1-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.2,40.7,Q2,E,80,13.4,84,16.8,80,3.4000000000000004
2020-1-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.3,42.5,Q3,ENE,72,13.2,68,17.1,83,3.900000000000002
2020-1-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,44.6,Q3,NE,49,5.0,69,20.2,59,15.2
2020-1-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.7,33.1,Q1,NNW,344,6.2,277,9.7,4,3.499999999999999
2020-1-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,34.1,60.1,Q4,S,187,22.1,206,21.7,174,-0.40000000000000213
2020-1-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,21.6,41.8,Q2,SSW,210,21.4,229,16.8,211,-4.599999999999998
2020-1-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,4.2,33.1,Q1,SSW,196,11.2,195,13.3,178,2.1000000000000014
2020-1-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,3.9,52.2,Q4,NNE,29,7.7,53,15.2,31,7.499999999999999
2020-1-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,44.6,Q3,W,263,11.9,272,17.6,131,5.700000000000001
2020-1-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,50.0,Q3,NE,38,4.3,24,22.1,66,17.8
2020-1-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,51.5,Q4,NNW,342,24.9,349,15.8,21,-9.099999999999998
2020-1-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,5.1,46.4,Q3,ESE,122,14.9,187,13.3,77,-1.5999999999999996
2020-1-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,3.5,37.8,Q2,ENE,65,10.6,72,16.1,66,5.500000000000002
2020-1-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.0,45.7,Q3,NNE,31,6.0,25,19.3,45,13.3
2020-1-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.5,42.8,Q3,SSE,152,18.0,196,11.9,104,-6.1
2020-1-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.6,50.4,Q3,SE,143,9.3,167,13.9,65,4.6
2020-1-29,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.9,41.4,Q2,SSE,159,16.9,179,17.0,111,0.10000000000000142
2020-1-30,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,47.5,Q3,NE,46,6.1,40,22.3,56,16.200000000000003
2020-1-31,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,56.9,Q4,NE,38,8.4,47,23.5,49,15.1
2020-2-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,51.5,Q4,NNE,33,6.6,13,21.9,44,15.299999999999999
2020-2-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,6.0,51.5,Q4,SSE,151,11.4,152,23.7,150,12.299999999999999
2020-2-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.7,78.1,Q4,S,182,14.3,236,13.6,130,-0.7000000000000011
2020-2-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.5,59.8,Q4,SSE,154,18.4,154,17.8,138,-0.5999999999999979
2020-2-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,45.7,Q3,NE,51,1.8,169,20.6,63,18.8
2020-2-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,10.7,43.2,Q3,ENE,72,16.9,66,14.8,86,-2.099999999999998
2020-2-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,36.0,49.0,Q3,ESE,102,19.6,97,22.4,120,2.799999999999997
2020-2-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,29.3,60.5,Q4,ESE,108,26.4,129,30.4,107,4.0
2020-2-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,138.4,102.2,Q4,ESE,103,44.9,118,38.5,82,-6.399999999999999
2020-2-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,21.1,66.6,Q4,NE,51,5.6,15,10.6,66,5.0
2020-2-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,4.4,41.0,Q2,NE,35,4.0,297,14.7,62,10.7
2020-2-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,4.4,37.1,Q2,E,91,12.1,53,14.1,103,2.0
2020-2-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,10.6,36.4,Q2,E,87,14.1,58,16.0,81,1.9000000000000004
2020-2-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.9,42.1,Q3,SSE,159,14.7,149,19.7,162,5.0
2020-2-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.5,35.3,Q2,SSW,199,4.2,200,7.4,141,3.2
2020-2-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.1,44.3,Q3,S,180,12.2,166,19.1,168,6.900000000000002
2020-2-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,3.5,32.4,Q1,ESE,109,1.9,68,10.1,96,8.2
2020-2-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,45.4,Q3,NNE,26,6.6,9,18.8,43,12.200000000000001
2020-2-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,41.8,Q2,W,262,16.2,271,16.4,244,0.1999999999999993
2020-2-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.2,42.1,Q3,S,171,14.4,193,19.0,147,4.6
2020-2-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.2,28.8,Q1,SE,132,4.7,122,12.2,104,7.499999999999999
2020-2-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,4.1,31.7,Q1,ESE,102,11.7,108,14.1,96,2.4000000000000004
2020-2-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.9,31.7,Q1,NE,36,7.9,39,13.5,44,5.6
2020-2-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.4,36.4,Q2,NNE,29,3.6,360,17.0,54,13.4
2020-2-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,46.1,Q3,NE,34,8.3,18,20.8,53,12.5
2020-2-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.5,76.3,Q4,WSW,257,11.5,302,18.1,291,6.600000000000001
2020-2-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.6,44.3,Q3,E,86,6.0,123,19.7,55,13.7
2020-2-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.3,46.4,Q3,S,179,14.3,198,20.8,157,6.5
2020-2-29,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.1,43.2,Q3,ENE,59,1.8,127,17.9,68,16.099999999999998
2020-3-1,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,43.9,Q3,NNE,30,11.0,23,19.2,50,8.2
2020-3-2,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,79.9,Q4,SSW,195,12.1,280,13.3,88,1.200000000000001
2020-3-3,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,3.9,38.2,Q2,SSE,165,15.5,175,18.8,163,3.3000000000000007
2020-3-4,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,15.9,46.4,Q3,NE,52,17.2,53,20.7,51,3.5
2020-3-5,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,42.8,46.8,Q3,NNE,33,19.9,41,17.6,31,-2.299999999999997
2020-3-6,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,2.9,47.9,Q3,S,186,8.6,270,22.1,168,13.500000000000002
2020-3-7,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,4.3,46.8,Q3,S,178,18.1,187,22.8,175,4.699999999999999
2020-3-8,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,4.5,38.2,Q2,S,172,15.9,184,17.4,167,1.4999999999999982
2020-3-9,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,4.7,42.8,Q3,SSE,167,19.5,183,20.1,156,0.6000000000000014
2020-3-10,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,2.2,30.6,Q1,SSE,157,12.3,173,10.7,130,-1.6000000000000014
2020-3-11,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.3,34.2,Q2,E,94,7.0,145,14.9,83,7.9
2020-3-12,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.7,42.8,Q3,ENE,66,8.7,73,17.8,76,9.100000000000001
2020-3-13,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,38.2,Q2,NNE,21,6.2,260,17.6,64,11.400000000000002
2020-3-14,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,11.4,78.5,Q4,S,185,32.8,176,17.0,216,-15.799999999999997
2020-3-15,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,4.0,50.4,Q3,S,185,22.3,180,22.8,175,0.5
2020-3-16,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,6.2,49.7,Q3,SSE,163,20.0,152,23.3,158,3.3000000000000007
2020-3-17,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.7,31.3,Q1,S,190,13.6,197,11.1,151,-2.5
2020-3-18,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.1,37.8,Q2,N,10,5.5,293,15.6,50,10.1
2020-3-19,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,28.1,Q1,NNW,341,10.5,286,9.0,90,-1.5
2020-3-20,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,40.7,Q2,WNW,291,8.7,315,17.3,287,8.600000000000001
2020-3-21,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.3,45.0,Q3,SSE,166,8.8,161,16.4,154,7.599999999999998
2020-3-22,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.1,49.7,Q3,S,176,7.9,330,12.6,110,4.699999999999999
2020-3-23,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,3.2,50.8,Q3,SSE,166,19.1,160,16.1,160,-3.0
2020-3-24,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.2,34.6,Q2,NE,38,4.7,58,16.1,50,11.400000000000002
2020-3-25,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,9.4,46.8,Q3,S,170,8.3,360,18.8,168,10.5
2020-3-26,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,5.3,54.0,Q4,S,174,22.7,177,22.7,176,0.0
2020-3-27,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.1,34.2,Q2,ESE,118,15.6,116,13.8,129,-1.799999999999999
2020-3-28,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.5,32.8,Q1,E,82,7.9,93,14.4,87,6.5
2020-3-29,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.4,40.7,Q2,NNE,33,9.5,29,19.9,41,10.399999999999999
2020-3-30,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.2,31.3,Q1,NW,326,9.1,351,15.6,289,6.5
2020-3-31,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.5,33.1,Q1,S,180,4.3,265,11.9,166,7.6000000000000005
2020-4-1,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,2.6,42.1,Q3,ENE,60,4.8,63,19.7,75,14.899999999999999
2020-4-2,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,10.8,37.1,Q2,NNE,14,10.6,10,10.4,46,-0.1999999999999993
2020-4-3,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,9.2,42.5,Q3,N,1,9.5,299,10.6,55,1.0999999999999996
2020-4-4,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,2.7,72.0,Q4,NW,322,23.2,334,27.2,285,4.0
2020-4-5,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,41.8,Q2,WNW,300,16.7,307,18.0,282,1.3000000000000007
2020-4-6,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.2,38.2,Q2,SSW,209,7.8,257,18.2,150,10.399999999999999
2020-4-7,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.8,40.0,Q2,S,176,18.4,184,13.7,162,-4.699999999999999
2020-4-8,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,35.3,36.7,Q2,S,180,10.5,254,17.4,162,6.899999999999999
2020-4-9,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.9,32.8,Q1,S,178,12.0,196,9.7,121,-2.3000000000000007
2020-4-10,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,6.1,45.0,Q3,N,352,13.6,12,16.6,1,3.0000000000000018
2020-4-11,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,61.9,Q4,WNW,283,19.5,298,24.5,269,5.0
2020-4-12,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,41.8,Q2,WSW,246,14.2,254,11.0,139,-3.1999999999999993
2020-4-13,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,26.6,Q1,NNW,328,8.3,270,12.0,81,3.6999999999999993
2020-4-14,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,25.2,Q1,N,351,7.0,282,11.2,88,4.199999999999999
2020-4-15,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,33.5,Q1,N,4,5.5,281,14.1,50,8.6
2020-4-16,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,40.0,Q2,NW,324,11.7,315,17.2,323,5.5
2020-4-17,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,46.4,Q3,WSW,248,18.7,236,11.3,261,-7.399999999999999
2020-4-18,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,47.2,Q3,WSW,239,22.4,259,11.6,120,-10.799999999999999
2020-4-19,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,1.7,26.3,Q1,NNW,339,3.4,252,6.5,96,3.1
2020-4-20,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,29.2,Q1,WNW,299,8.5,282,11.3,323,2.8000000000000007
2020-4-21,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,31.0,Q1,NW,318,6.2,249,14.3,72,8.100000000000001
2020-4-22,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,40.7,Q2,W,260,17.1,263,8.9,230,-8.200000000000001
2020-4-23,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,27.4,Q1,NW,313,11.6,277,10.3,36,-1.299999999999999
2020-4-24,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,31.0,Q1,W,279,11.0,281,10.5,254,-0.5
2020-4-25,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,34.2,Q2,NNW,347,9.0,275,14.6,50,5.6
2020-4-26,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,45.7,Q3,WNW,291,12.0,319,17.5,302,5.5
2020-4-27,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,2.3,28.8,Q1,SE,144,8.8,235,11.7,99,2.8999999999999986
2020-4-28,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.1,41.8,Q2,NE,38,17.4,40,17.1,44,-0.29999999999999716
2020-4-29,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,33.8,Q1,NNE,19,14.6,20,14.3,49,-0.29999999999999893
2020-4-30,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,16.0,57.6,Q4,NNW,329,17.9,19,17.3,293,-0.5999999999999979
2020-5-1,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,67.3,Q4,NW,311,19.8,307,33.2,290,13.400000000000002
2020-5-2,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,60.1,Q4,WNW,288,23.1,285,30.2,278,7.099999999999998
2020-5-3,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,47.5,Q3,WSW,240,21.9,256,17.3,185,-4.599999999999998
2020-5-4,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,46.4,Q3,SW,233,12.3,277,20.9,179,8.599999999999998
2020-5-5,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.9,40.0,Q2,SSW,204,9.3,216,14.9,173,5.6
2020-5-6,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,25.6,Q1,NNW,330,7.6,295,8.9,21,1.3000000000000007
2020-5-7,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,30.6,Q1,NW,325,6.8,295,9.8,336,3.000000000000001
2020-5-8,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,32.4,Q1,NNW,332,15.9,321,9.1,353,-6.800000000000001
2020-5-9,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,49.3,Q3,NNW,333,20.1,339,24.4,326,4.299999999999997
2020-5-10,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,63.4,Q4,WSW,251,32.0,271,13.5,222,-18.5
2020-5-11,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,33.5,Q1,WSW,245,14.4,270,14.7,163,0.29999999999999893
2020-5-12,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,27.7,Q1,NNW,333,11.0,281,10.1,35,-0.9000000000000004
2020-5-13,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,26.3,Q1,W,270,11.3,279,12.3,249,1.0
2020-5-14,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,2.7,49.3,Q3,S,186,18.1,175,24.5,178,6.399999999999999
